  Yr, Mn,    Date,      Date2,     CO2,seasonally adjusted CO2,fit,  seasonally adjusted fit,      CO2 filled, seasonally adjusted filled,Dataset,, The data file below contains 10 columns.  Columns 1-4 give the dates in several redundant ,
1999,12,36509,1999.9562,372.98,369.9,373.45,370.33,372.98,369.9,PTB,,,
2000,1,36540,2000.041,374.55,370.18,374.79,370.41,374.55,370.18,PTB,,,
2000,2,36571,2000.1257,376.46,371.49,375.46,370.48,376.46,371.49,PTB,,,
2000,3,36600,2000.2049,374.78,369.48,375.84,370.54,374.78,369.48,PTB,,,
2000,4,36631,2000.2896,375.67,370.56,375.73,370.61,375.67,370.56,PTB,,,
2000,5,36661,2000.3716,376.71,371.24,376.16,370.69,376.71,371.24,PTB,,,
2000,6,36692,2000.4563,372.4,369.64,373.42,370.76,372.4,369.64,PTB,,,
2000,7,36722,2000.5383,365.44,371.04,365.1,370.84,365.44,371.04,PTB,,,
2000,8,36753,2000.623,359.88,371.64,359.15,370.93,359.88,371.64,PTB,,,
2000,9,36784,2000.7077,361.91,371.28,361.74,371.03,361.91,371.28,PTB,,,
2000,10,36814,2000.7896,366.82,371.02,367.01,371.13,366.82,371.02,PTB,,,
2000,11,36845,2000.8743,370.56,370.48,371.39,371.24,370.56,370.48,PTB,,,
2000,12,36875,2000.9563,373.57,370.47,374.51,371.37,373.57,370.47,PTB,,,
2001,1,36906,2001.0411,375.36,370.96,375.92,371.51,375.36,370.96,PTB,,,
2001,2,36937,2001.126,376.71,371.7,376.67,371.66,376.71,371.7,PTB,,,
2001,3,36965,2001.2027,376.81,371.47,377.14,371.81,376.81,371.47,PTB,,,
2001,4,36996,2001.2877,377.66,372.52,377.12,371.98,377.66,372.52,PTB,,,
2001,5,37026,2001.3699,377.56,372.05,377.65,372.14,377.56,372.05,PTB,,,
2001,6,37057,2001.4548,375.47,372.59,375.1,372.32,375.47,372.59,PTB,,,
2001,7,37087,2001.537,367.95,373.44,366.85,372.49,367.95,373.44,PTB,,,
2001,8,37118,2001.6219,360.79,372.6,360.83,372.66,360.79,372.6,PTB,,,
2001,9,37149,2001.7068,363.46,372.94,363.44,372.83,363.46,372.94,PTB,,,
2001,10,37179,2001.789,370.68,374.93,368.82,373,370.68,374.93,PTB,,,
2001,11,37210,2001.874,372.56,372.49,373.3,373.17,372.56,372.49,PTB,,,
2001,12,37240,2001.9562,376.48,373.36,376.49,373.33,376.48,373.36,PTB,,,
2002,1,37271,2002.0411,378.26,373.83,377.94,373.51,378.26,373.83,PTB,,,
2002,2,37302,2002.126,377.82,372.79,378.73,373.69,377.82,372.79,PTB,,,
2002,3,37330,2002.2027,379.14,373.77,379.22,373.86,379.14,373.77,PTB,,,
2002,4,37361,2002.2877,379.11,373.94,379.23,374.05,379.11,373.94,PTB,,,
2002,5,37391,2002.3699,379.19,373.65,379.79,374.25,379.19,373.65,PTB,,,
2002,6,37422,2002.4548,376.44,373.54,377.26,374.46,376.44,373.54,PTB,,,
2002,7,37452,2002.537,370.8,376.32,368.99,374.66,370.8,376.32,PTB,,,
2002,8,37483,2002.6219,363.11,374.99,362.98,374.88,363.11,374.99,PTB,,,
2002,9,37514,2002.7068,365.9,375.44,365.65,375.1,365.9,375.44,PTB,,,
2002,10,37544,2002.789,370.73,375.02,371.11,375.31,370.73,375.02,PTB,,,
2002,11,37575,2002.874,375.59,375.52,375.66,375.53,375.59,375.52,PTB,,,
2002,12,37605,2002.9562,377.22,374.08,378.92,375.74,377.22,374.08,PTB,,,
2003,1,37636,2003.0411,379.02,374.56,380.42,375.96,379.02,374.56,PTB,,,
2003,2,37667,2003.126,382.25,377.19,381.24,376.17,382.25,377.19,PTB,,,
2003,3,37695,2003.2027,381.46,376.06,381.75,376.36,381.46,376.06,PTB,,,
2003,4,37726,2003.2877,382.8,377.6,381.76,376.55,382.8,377.6,PTB,,,
2003,5,37756,2003.3699,382.24,376.66,382.3,376.73,382.24,376.66,PTB,,,
2003,6,37787,2003.4548,380.8,377.88,379.71,376.89,380.8,377.88,PTB,,,
2003,7,37817,2003.537,370.95,376.5,371.34,377.05,370.95,376.5,PTB,,,
2003,8,37848,2003.6219,364.82,376.77,365.21,377.19,364.82,376.77,PTB,,,
2003,9,37879,2003.7068,368.3,377.89,367.82,377.32,368.3,377.89,PTB,,,
2003,10,37909,2003.789,372.43,376.74,373.21,377.43,372.43,376.74,PTB,,,
2003,11,37940,2003.874,378.57,378.5,377.67,377.54,378.57,378.5,PTB,,,
2003,12,37970,2003.9562,382.53,379.37,380.83,377.64,382.53,379.37,PTB,,,
2004,1,38001,2004.041,382.56,378.08,382.22,377.73,382.56,378.08,PTB,,,
2004,2,38032,2004.1257,383.2,378.11,382.93,377.83,383.2,378.11,PTB,,,
2004,3,38061,2004.2049,382.17,376.74,383.34,377.92,382.17,376.74,PTB,,,
2004,4,38092,2004.2896,383.78,378.54,383.26,378.02,383.78,378.54,PTB,,,
2004,5,38122,2004.3716,383.48,377.87,383.73,378.13,383.48,377.87,PTB,,,
2004,6,38153,2004.4563,380.45,377.63,380.97,378.25,380.45,377.63,PTB,,,
2004,7,38183,2004.5383,371.65,377.37,372.5,378.39,371.65,377.37,PTB,,,
2004,8,38214,2004.623,366.31,378.35,366.48,378.54,366.31,378.35,PTB,,,
2004,9,38245,2004.7077,367.86,377.45,369.2,378.71,367.86,377.45,PTB,,,
2004,10,38275,2004.7896,373.38,377.68,374.68,378.9,373.38,377.68,PTB,,,
2004,11,38306,2004.8743,379.15,379.07,379.25,379.1,379.15,379.07,PTB,,,
2004,12,38336,2004.9563,382.37,379.19,382.52,379.31,382.37,379.19,PTB,,,
2005,1,38367,2005.0411,384.56,380.06,384.05,379.53,384.56,380.06,PTB,,,
2005,2,38398,2005.126,385.6,380.48,384.9,379.77,385.6,380.48,PTB,,,
2005,3,38426,2005.2027,385.96,380.5,385.44,379.98,385.96,380.5,PTB,,,
2005,4,38457,2005.2877,385.17,379.9,385.49,380.22,385.17,379.9,PTB,,,
2005,5,38487,2005.3699,385.21,379.56,386.1,380.46,385.21,379.56,PTB,,,
2005,6,38518,2005.4548,383.27,380.32,383.55,380.7,383.27,380.32,PTB,,,
2005,7,38548,2005.537,376.66,382.27,375.16,380.94,376.66,382.27,PTB,,,
2005,8,38579,2005.6219,369.1,381.18,369.06,381.18,369.1,381.18,PTB,,,
2005,9,38610,2005.7068,371.79,381.49,371.8,381.41,371.79,381.49,PTB,,,
2005,10,38640,2005.789,378.04,382.4,377.35,381.63,378.04,382.4,PTB,,,
2005,11,38671,2005.874,,,381.98,381.85,381.98,381.85,PTB,,,
2005,12,38701,2005.9562,385.69,382.5,385.29,382.06,385.69,382.5,PTB,,,
2006,1,38732,2006.0411,386.25,381.73,386.8,382.26,386.25,381.73,PTB,,,
2006,2,38763,2006.126,387.55,382.4,387.63,382.46,387.55,382.4,PTB,,,
2006,3,38791,2006.2027,387.66,382.16,388.14,382.64,387.66,382.16,PTB,,,
2006,4,38822,2006.2877,387.36,382.06,388.14,382.84,387.36,382.06,PTB,,,
2006,5,38852,2006.3699,388.76,383.08,388.7,383.03,388.76,383.08,PTB,,,
2006,6,38883,2006.4548,386.62,383.65,386.08,383.21,386.62,383.65,PTB,,,
2006,7,38913,2006.537,379.39,385.04,377.58,383.38,379.39,385.04,PTB,,,
2006,8,38944,2006.6219,371.41,383.57,371.36,383.55,371.41,383.57,PTB,,,
2006,9,38975,2006.7068,374.52,384.28,374.04,383.71,374.52,384.28,PTB,,,
2006,10,39005,2006.789,378.77,383.15,379.55,383.86,378.77,383.15,PTB,,,
2006,11,39036,2006.874,384.52,384.45,384.13,384,384.52,384.45,PTB,,,
2006,12,39066,2006.9562,387.56,384.35,387.38,384.13,387.56,384.35,PTB,,,
2007,1,39097,2007.0411,389.99,385.44,388.83,384.26,389.99,385.44,PTB,,,
2007,2,39128,2007.126,390.13,384.94,389.59,384.39,390.13,384.94,PTB,,,
2007,3,39156,2007.2027,389.86,384.33,390.03,384.51,389.86,384.33,PTB,,,
2007,4,39187,2007.2877,389.96,384.63,389.98,384.65,389.96,384.63,PTB,,,
2007,5,39217,2007.3699,389.91,384.2,390.49,384.78,389.91,384.2,PTB,,,
2007,6,39248,2007.4548,386.51,383.53,387.82,384.94,386.51,383.53,PTB,,,
2007,7,39278,2007.537,377.22,382.9,379.25,385.1,377.22,382.9,PTB,,,
2007,8,39309,2007.6219,372.93,385.16,373.01,385.27,372.93,385.16,PTB,,,
2007,9,39340,2007.7068,375.72,385.54,375.73,385.46,375.72,385.54,PTB,,,
2007,10,39370,2007.789,381.13,385.54,381.32,385.65,381.13,385.54,PTB,,,
2007,11,39401,2007.874,385.07,385,385.98,385.85,385.07,385,PTB,,,
2007,12,39431,2007.9562,390.28,387.05,389.31,386.04,390.28,387.05,PTB,,,
2008,1,39462,2008.041,,,390.83,386.24,390.83,386.24,PTB,,,
2008,2,39493,2008.1257,392.9,387.69,391.65,386.43,392.9,387.69,PTB,,,
2008,3,39522,2008.2049,392.51,386.95,392.16,386.6,392.51,386.95,PTB,,,
2008,4,39553,2008.2896,392.33,386.97,392.14,386.78,392.33,386.97,PTB,,,
2008,5,39583,2008.3716,392.65,386.91,392.68,386.94,392.65,386.91,PTB,,,
2008,6,39614,2008.4563,389.99,387.1,389.88,387.09,389.99,387.1,PTB,,,
2008,7,39644,2008.5383,382.13,387.99,381.21,387.23,382.13,387.99,PTB,,,
2008,8,39675,2008.623,376.09,388.41,375.02,387.37,376.09,388.41,PTB,,,
2008,9,39706,2008.7077,377.86,387.68,377.76,387.49,377.86,387.68,PTB,,,
2008,10,39736,2008.7896,382.58,386.98,383.28,387.6,382.58,386.98,PTB,,,
2008,11,39767,2008.8743,387.35,387.26,387.85,387.7,387.35,387.26,PTB,,,
2008,12,39797,2008.9563,391.9,388.65,391.09,387.8,391.9,388.65,PTB,,,
2009,1,39828,2009.0411,392.46,387.85,392.51,387.89,392.46,387.85,PTB,,,
2009,2,39859,2009.126,393.06,387.82,393.22,387.97,393.06,387.82,PTB,,,
2009,3,39887,2009.2027,393.57,387.98,393.63,388.04,393.57,387.98,PTB,,,
2009,4,39918,2009.2877,395.81,390.42,393.52,388.13,395.81,390.42,PTB,,,
2009,5,39948,2009.3699,393.86,388.08,393.98,388.21,393.86,388.08,PTB,,,
2009,6,39979,2009.4548,391.46,388.44,391.21,388.29,391.46,388.44,PTB,,,
2009,7,40009,2009.537,382.49,388.24,382.48,388.39,382.49,388.24,PTB,,,
2009,8,40040,2009.6219,373.85,386.22,376.1,388.5,373.85,386.22,PTB,,,
2009,9,40071,2009.7068,378.21,388.13,378.79,388.63,378.21,388.13,PTB,,,
2009,10,40101,2009.789,384.32,388.78,384.4,388.78,384.32,388.78,PTB,,,
2009,11,40132,2009.874,387.01,386.94,389.09,388.95,387.01,386.94,PTB,,,
2009,12,40162,2009.9562,392.56,389.29,392.45,389.15,392.56,389.29,PTB,,,
2010,1,40193,2010.0411,393.84,389.2,394.01,389.37,393.84,389.2,PTB,,,
2010,2,40224,2010.126,393.85,388.58,394.9,389.61,393.85,388.58,PTB,,,
2010,3,40252,2010.2027,394.6,388.98,395.47,389.85,394.6,388.98,PTB,,,
2010,4,40283,2010.2877,396.06,390.64,395.55,390.12,396.06,390.64,PTB,,,
2010,5,40313,2010.3699,395.33,389.52,396.21,390.4,395.33,389.52,PTB,,,
2010,6,40344,2010.4548,394.59,391.55,393.62,390.69,394.59,391.55,PTB,,,
2010,7,40374,2010.537,384.28,390.06,385.02,390.96,384.28,390.06,PTB,,,
2010,8,40405,2010.6219,376.78,389.22,378.77,391.24,376.78,389.22,PTB,,,
2010,9,40436,2010.7068,383.3,393.28,381.6,391.5,383.3,393.28,PTB,,,
2010,10,40466,2010.789,388.5,392.99,387.32,391.72,388.5,392.99,PTB,,,
2010,11,40497,2010.874,393.01,392.94,392.07,391.93,393.01,392.94,PTB,,,
2010,12,40527,2010.9562,396.97,393.68,395.43,392.11,396.97,393.68,PTB,,,
2011,1,40558,2011.0411,398.07,393.41,396.94,392.26,398.07,393.41,PTB,,,
2011,2,40589,2011.126,397,391.7,397.71,392.4,397,391.7,PTB,,,
2011,3,40617,2011.2027,398.1,392.44,398.15,392.5,398.1,392.44,PTB,,,
2011,4,40648,2011.2877,398.92,393.47,398.06,392.61,398.92,393.47,PTB,,,
2011,5,40678,2011.3699,398.5,392.66,398.54,392.7,398.5,392.66,PTB,,,
2011,6,40709,2011.4548,394.65,391.6,395.76,392.8,394.65,391.6,PTB,,,
2011,7,40739,2011.537,384.57,390.38,386.94,392.91,384.57,390.38,PTB,,,
2011,8,40770,2011.6219,378.99,391.51,380.49,393.04,378.99,391.51,PTB,,,
2011,9,40801,2011.7068,383.15,393.19,383.22,393.17,383.15,393.19,PTB,,,
2011,10,40831,2011.789,389.76,394.27,388.89,393.32,389.76,394.27,PTB,,,
2011,11,40862,2011.874,395.14,395.07,393.62,393.48,395.14,395.07,PTB,,,
2011,12,40892,2011.9562,397.23,393.92,396.99,393.64,397.23,393.92,PTB,,,
2012,1,40923,2012.041,398.89,394.2,398.52,393.82,398.89,394.2,PTB,,,
2012,2,40954,2012.1257,398.63,393.3,399.35,394.01,398.63,393.3,PTB,,,
2012,3,40983,2012.2049,399.03,393.35,399.88,394.2,399.03,393.35,PTB,,,
2012,4,41014,2012.2896,399.88,394.39,399.9,394.41,399.88,394.39,PTB,,,
2012,5,41044,2012.3716,400.64,394.77,400.5,394.63,400.64,394.77,PTB,,,
2012,6,41075,2012.4563,397.17,394.21,397.72,394.87,397.17,394.21,PTB,,,
2012,7,41105,2012.5383,386.95,392.95,388.95,395.11,386.95,392.95,PTB,,,
2012,8,41136,2012.623,381.15,393.75,382.74,395.37,381.15,393.75,PTB,,,
2012,9,41167,2012.7077,386.24,396.28,385.69,395.64,386.24,396.28,PTB,,,
2012,10,41197,2012.7896,392.21,396.71,391.49,395.91,392.21,396.71,PTB,,,
2012,11,41228,2012.8743,397.89,397.8,396.33,396.18,397.89,397.8,PTB,,,
2012,12,41258,2012.9563,399.23,395.9,399.8,396.44,399.23,395.9,PTB,,,
2013,1,41289,2013.0411,400.58,395.86,401.43,396.71,400.58,395.86,PTB,,,
2013,2,41320,2013.126,402.08,396.72,402.35,396.97,402.08,396.72,PTB,,,
2013,3,41348,2013.2027,403.01,397.29,402.93,397.22,403.01,397.29,PTB,,,
2013,4,41379,2013.2877,402.3,396.78,403,397.48,402.3,396.78,PTB,,,
2013,5,41409,2013.3699,403.18,397.27,403.65,397.74,403.18,397.27,PTB,,,
2013,6,41440,2013.4548,400.73,397.63,400.99,398,400.73,397.63,PTB,,,
2013,7,41470,2013.537,391.3,397.18,392.21,398.25,391.3,397.18,PTB,,,
2013,8,41501,2013.6219,387.34,400,385.81,398.5,387.34,400,PTB,,,
2013,9,41532,2013.7068,388.69,398.85,388.66,398.73,388.69,398.85,PTB,,,
2013,10,41562,2013.789,395.24,399.8,394.46,398.94,395.24,399.8,PTB,,,
2013,11,41593,2013.874,399.59,399.52,399.28,399.14,399.59,399.52,PTB,,,
2013,12,41623,2013.9562,403.74,400.39,402.69,399.31,403.74,400.39,PTB,,,
2014,1,41654,2014.0411,402.59,397.84,404.23,399.48,402.59,397.84,PTB,,,
2014,2,41685,2014.126,406.33,400.94,405.03,399.63,406.33,400.94,PTB,,,
2014,3,41713,2014.2027,405.16,399.41,405.5,399.76,405.16,399.41,PTB,,,
2014,4,41744,2014.2877,405.89,400.34,405.43,399.89,405.89,400.34,PTB,,,
2014,5,41774,2014.3699,405.66,399.72,405.95,400.01,405.66,399.72,PTB,,,
2014,6,41805,2014.4548,403.39,400.28,403.13,400.13,403.39,400.28,PTB,,,
2014,7,41835,2014.537,394.05,399.96,394.17,400.24,394.05,399.96,PTB,,,
2014,8,41866,2014.6219,388.66,401.38,387.61,400.36,388.66,401.38,PTB,,,
2014,9,41897,2014.7068,389.79,400,390.36,400.48,389.79,400,PTB,,,
2014,10,41927,2014.789,394.69,399.28,396.1,400.6,394.69,399.28,PTB,,,
2014,11,41958,2014.874,401.65,401.58,400.87,400.73,401.65,401.58,PTB,,,
2014,12,41988,2014.9562,403.45,400.09,404.27,400.86,403.45,400.09,PTB,,,
2015,1,42019,2015.0411,405.28,400.51,405.79,401.01,405.28,400.51,PTB,,,
2015,2,42050,2015.126,408.08,402.65,406.59,401.16,408.08,402.65,PTB,,,
2015,3,42078,2015.2027,407.03,401.25,407.08,401.3,407.03,401.25,PTB,,,
2015,4,42109,2015.2877,407.26,401.68,407.03,401.46,407.26,401.68,PTB,,,
2015,5,42139,2015.3699,407.35,401.38,407.59,401.62,407.35,401.38,PTB,,,
2015,6,42170,2015.4548,404.81,401.68,404.81,401.79,404.81,401.68,PTB,,,
2015,7,42200,2015.537,394.02,399.96,395.86,401.97,394.02,399.96,PTB,,,
2015,8,42231,2015.6219,389.58,402.38,389.34,402.17,389.58,402.38,PTB,,,
2015,9,42262,2015.7068,392.32,402.58,392.19,402.37,392.32,402.58,PTB,,,
2015,10,42292,2015.789,397.39,402,398.05,402.57,397.39,402,PTB,,,
2015,11,42323,2015.874,402.95,402.88,402.93,402.79,402.95,402.88,PTB,,,
2015,12,42353,2015.9562,407.95,404.57,406.43,403.01,407.95,404.57,PTB,,,
2016,1,42384,2016.041,408.46,403.67,408.04,403.24,408.46,403.67,PTB,,,
2016,2,42415,2016.1257,408.51,403.06,408.93,403.47,408.51,403.06,PTB,,,
2016,3,42444,2016.2049,408.38,402.56,409.51,403.7,408.38,402.56,PTB,,,
2016,4,42475,2016.2896,409.66,404.05,409.57,403.96,409.66,404.05,PTB,,,
2016,5,42505,2016.3716,409.16,403.15,410.23,404.22,409.16,403.15,PTB,,,
2016,6,42536,2016.4563,407.6,404.57,407.42,404.51,407.6,404.57,PTB,,,
2016,7,42566,2016.5383,396.46,402.59,398.5,404.79,396.46,402.59,PTB,,,
2016,8,42597,2016.623,392.39,405.28,392.18,405.1,392.39,405.28,PTB,,,
2016,9,42628,2016.7077,395.52,405.8,395.23,405.41,395.52,405.8,PTB,,,
2016,10,42658,2016.7896,402.65,407.25,401.2,405.71,402.65,407.25,PTB,,,
2016,11,42689,2016.8743,406.7,406.61,406.18,406.02,406.7,406.61,PTB,,,
2016,12,42719,2016.9563,410.3,406.9,409.75,406.3,410.3,406.9,PTB,,,
2017,1,42750,2017.0411,413.33,408.51,411.42,406.59,413.33,408.51,PTB,,,
2017,2,42781,2017.126,414.33,408.84,412.35,406.86,414.33,408.84,PTB,,,
2017,3,42809,2017.2027,414.51,408.67,412.93,407.09,414.51,408.67,PTB,,,
2017,4,42840,2017.2877,413.62,407.98,412.97,407.33,413.62,407.98,PTB,,,
2017,5,42870,2017.3699,413.24,407.21,413.59,407.55,413.24,407.21,PTB,,,
2017,6,42901,2017.4548,410.95,407.79,410.83,407.77,410.95,407.79,PTB,,,
2017,7,42931,2017.537,400.19,406.2,401.81,407.98,400.19,406.2,PTB,,,
2017,8,42962,2017.6219,394.31,407.24,395.23,408.2,394.31,407.24,PTB,,,
2017,9,42993,2017.7068,,,,,,,PTB,,,
2017,10,43023,2017.789,,,,,,,PTB,,,
2017,11,43054,2017.874,,,,,,,PTB,,,
2017,12,43084,2017.9562,,,,,,,PTB,,,
1958,1,21200,1958.0411,,,,,,,MLO,,,
1958,2,21231,1958.126,,,,,,,MLO,,,
1958,3,21259,1958.2027,315.7,314.43,316.18,314.9,315.7,314.43,MLO,,,
1958,4,21290,1958.2877,317.46,315.15,317.3,314.98,317.46,315.15,MLO,,,
1958,5,21320,1958.3699,317.51,314.73,317.84,315.06,317.51,314.73,MLO,,,
1958,6,21351,1958.4548,,,317.22,315.14,317.22,315.14,MLO,,,
1958,7,21381,1958.537,315.86,315.18,315.87,315.22,315.86,315.18,MLO,,,
1958,8,21412,1958.6219,314.93,316.17,314.01,315.29,314.93,316.17,MLO,,,
1958,9,21443,1958.7068,313.21,316.06,312.48,315.35,313.21,316.06,MLO,,,
1958,10,21473,1958.789,,,312.45,315.41,312.45,315.41,MLO,,,
1958,11,21504,1958.874,313.33,315.2,313.62,315.46,313.33,315.2,MLO,,,
1958,12,21534,1958.9562,314.67,315.44,314.76,315.51,314.67,315.44,MLO,,,
1959,1,21565,1959.0411,315.58,315.56,315.61,315.57,315.58,315.56,MLO,,,
1959,2,21596,1959.126,316.48,315.87,316.25,315.63,316.48,315.87,MLO,,,
1959,3,21624,1959.2027,316.65,315.37,316.98,315.69,316.65,315.37,MLO,,,
1959,4,21655,1959.2877,317.72,315.41,318.09,315.77,317.72,315.41,MLO,,,
1959,5,21685,1959.3699,318.29,315.5,318.63,315.85,318.29,315.5,MLO,,,
1959,6,21716,1959.4548,318.15,316.04,318.03,315.93,318.15,316.04,MLO,,,
1959,7,21746,1959.537,316.54,315.85,316.68,316.03,316.54,315.85,MLO,,,
1959,8,21777,1959.6219,314.8,316.05,314.84,316.12,314.8,316.05,MLO,,,
1959,9,21808,1959.7068,313.84,316.71,313.33,316.22,313.84,316.71,MLO,,,
1959,10,21838,1959.789,313.34,316.31,313.34,316.31,313.34,316.31,MLO,,,
1959,11,21869,1959.874,314.81,316.68,314.54,316.39,314.81,316.68,MLO,,,
1959,12,21899,1959.9562,315.58,316.36,315.72,316.48,315.58,316.36,MLO,,,
1960,1,21930,1960.041,316.43,316.41,316.59,316.56,316.43,316.41,MLO,,,
1960,2,21961,1960.1257,316.98,316.37,317.26,316.64,316.98,316.37,MLO,,,
1960,3,21990,1960.2049,317.58,316.28,318.04,316.72,317.58,316.28,MLO,,,
1960,4,22021,1960.2896,319.03,316.69,319.15,316.8,319.03,316.69,MLO,,,
1960,5,22051,1960.3716,320.04,317.24,319.66,316.87,320.04,317.24,MLO,,,
1960,6,22082,1960.4563,319.59,317.49,319.01,316.93,319.59,317.49,MLO,,,
1960,7,22112,1960.5383,318.18,317.51,317.61,316.98,318.18,317.51,MLO,,,
1960,8,22143,1960.623,315.9,317.18,315.71,317.02,315.9,317.18,MLO,,,
1960,9,22174,1960.7077,314.17,317.06,314.14,317.04,314.17,317.06,MLO,,,
1960,10,22204,1960.7896,313.83,316.82,314.1,317.07,313.83,316.82,MLO,,,
1960,11,22235,1960.8743,315,316.88,315.25,317.1,315,316.88,MLO,,,
1960,12,22265,1960.9563,316.19,316.97,316.38,317.14,316.19,316.97,MLO,,,
1961,1,22296,1961.0411,316.9,316.87,317.23,317.2,316.9,316.87,MLO,,,
1961,2,22327,1961.126,317.7,317.09,317.88,317.26,317.7,317.09,MLO,,,
1961,3,22355,1961.2027,318.54,317.25,318.63,317.33,318.54,317.25,MLO,,,
1961,4,22386,1961.2877,319.48,317.15,319.75,317.41,319.48,317.15,MLO,,,
1961,5,22416,1961.3699,320.58,317.77,320.31,317.5,320.58,317.77,MLO,,,
1961,6,22447,1961.4548,319.77,317.65,319.7,317.59,319.77,317.65,MLO,,,
1961,7,22477,1961.537,318.57,317.88,318.34,317.68,318.57,317.88,MLO,,,
1961,8,22508,1961.6219,316.79,318.05,316.48,317.76,316.79,318.05,MLO,,,
1961,9,22539,1961.7068,314.99,317.88,314.94,317.85,314.99,317.88,MLO,,,
1961,10,22569,1961.789,315.31,318.31,314.93,317.92,315.31,318.31,MLO,,,
1961,11,22600,1961.874,316.1,317.99,316.13,317.99,316.1,317.99,MLO,,,
1961,12,22630,1961.9562,317.01,317.79,317.3,318.06,317.01,317.79,MLO,,,
1962,1,22661,1962.0411,317.94,317.92,318.16,318.13,317.94,317.92,MLO,,,
1962,2,22692,1962.126,318.55,317.94,318.82,318.2,318.55,317.94,MLO,,,
1962,3,22720,1962.2027,319.68,318.39,319.56,318.26,319.68,318.39,MLO,,,
1962,4,22751,1962.2877,320.57,318.24,320.68,318.33,320.57,318.24,MLO,,,
1962,5,22781,1962.3699,321.02,318.19,321.21,318.39,321.02,318.19,MLO,,,
1962,6,22812,1962.4548,320.62,318.48,320.57,318.45,320.62,318.48,MLO,,,
1962,7,22842,1962.537,319.61,318.92,319.17,318.51,319.61,318.92,MLO,,,
1962,8,22873,1962.6219,317.4,318.66,317.26,318.56,317.4,318.66,MLO,,,
1962,9,22904,1962.7068,316.25,319.15,315.68,318.6,316.25,319.15,MLO,,,
1962,10,22934,1962.789,315.42,318.43,315.64,318.64,315.42,318.43,MLO,,,
1962,11,22965,1962.874,316.69,318.58,316.81,318.68,316.69,318.58,MLO,,,
1962,12,22995,1962.9562,317.7,318.48,317.95,318.72,317.7,318.48,MLO,,,
1963,1,23026,1963.0411,318.74,318.72,318.79,318.76,318.74,318.72,MLO,,,
1963,2,23057,1963.126,319.07,318.45,319.44,318.81,319.07,318.45,MLO,,,
1963,3,23085,1963.2027,319.86,318.57,320.16,318.85,319.86,318.57,MLO,,,
1963,4,23116,1963.2877,321.39,319.04,321.27,318.91,321.39,319.04,MLO,,,
1963,5,23146,1963.3699,322.25,319.42,321.79,318.96,322.25,319.42,MLO,,,
1963,6,23177,1963.4548,321.48,319.34,321.13,319.01,321.48,319.34,MLO,,,
1963,7,23207,1963.537,319.74,319.04,319.72,319.05,319.74,319.04,MLO,,,
1963,8,23238,1963.6219,317.77,319.03,317.8,319.1,317.77,319.03,MLO,,,
1963,9,23269,1963.7068,316.21,319.12,316.21,319.14,316.21,319.12,MLO,,,
1963,10,23299,1963.789,315.99,319.01,316.17,319.18,315.99,319.01,MLO,,,
1963,11,23330,1963.874,317.07,318.97,317.34,319.22,317.07,318.97,MLO,,,
1963,12,23360,1963.9562,318.35,319.14,318.5,319.27,318.35,319.14,MLO,,,
1964,1,23391,1964.041,319.57,319.55,319.35,319.32,319.57,319.55,MLO,,,
1964,2,23422,1964.1257,,,319.99,319.36,319.99,319.36,MLO,,,
1964,3,23451,1964.2049,,,320.75,319.41,320.75,319.41,MLO,,,
1964,4,23482,1964.2896,,,321.84,319.45,321.84,319.45,MLO,,,
1964,5,23512,1964.3716,322.26,319.42,322.33,319.49,322.26,319.42,MLO,,,
1964,6,23543,1964.4563,321.89,319.76,321.64,319.53,321.89,319.76,MLO,,,
1964,7,23573,1964.5383,320.44,319.76,320.2,319.56,320.44,319.76,MLO,,,
1964,8,23604,1964.623,318.69,319.99,318.25,319.58,318.69,319.99,MLO,,,
1964,9,23635,1964.7077,316.7,319.64,316.65,319.6,316.7,319.64,MLO,,,
1964,10,23665,1964.7896,316.87,319.9,316.6,319.62,316.87,319.9,MLO,,,
1964,11,23696,1964.8743,317.68,319.58,317.75,319.63,317.68,319.58,MLO,,,
1964,12,23726,1964.9563,318.71,319.5,318.88,319.65,318.71,319.5,MLO,,,
1965,1,23757,1965.0411,319.44,319.42,319.72,319.68,319.44,319.42,MLO,,,
1965,2,23788,1965.126,320.44,319.82,320.35,319.72,320.44,319.82,MLO,,,
1965,3,23816,1965.2027,320.89,319.59,321.08,319.76,320.89,319.59,MLO,,,
1965,4,23847,1965.2877,322.14,319.77,322.2,319.83,322.14,319.77,MLO,,,
1965,5,23877,1965.3699,322.17,319.31,322.75,319.9,322.17,319.31,MLO,,,
1965,6,23908,1965.4548,321.87,319.71,322.13,320,321.87,319.71,MLO,,,
1965,7,23938,1965.537,321.21,320.5,320.77,320.1,321.21,320.5,MLO,,,
1965,8,23969,1965.6219,318.87,320.14,318.9,320.21,318.87,320.14,MLO,,,
1965,9,24000,1965.7068,317.82,320.75,317.37,320.32,317.82,320.75,MLO,,,
1965,10,24030,1965.789,317.3,320.35,317.4,320.43,317.3,320.35,MLO,,,
1965,11,24061,1965.874,318.87,320.78,318.66,320.55,318.87,320.78,MLO,,,
1965,12,24091,1965.9562,319.42,320.21,319.89,320.67,319.42,320.21,MLO,,,
1966,1,24122,1966.0411,320.62,320.6,320.82,320.79,320.62,320.6,MLO,,,
